scale_rows,pandas_sec,spark_sec,speedup
19840,0.09917180000047665,0.2346445999937714,0.42264684549786846
100000,0.09805670000059763,4.996950400003698,0.019623308648515917
500000,0.11959660000138683,17.986112600003253,0.006649385704466523
